ids,context,question,answer,title
e626a86682065ed2,"After a while, when the kitchen-maid had to go to the pond to fetch water, she caught a great silver fish in her pail. When they told the king he thought it remarkable; but the princess said it was no more nor less than witchcraft, and that the linden-tree must be cut down.",Why did the kitchen-maid want the fish to be burned?,She knew it was the princess.,three-lemons
a8b1d41503da51a2,"This the king did not wish done at all; but the princess tormented him so that finally he yielded in this as well. They were all of the same mind, but when they had carried the wood a while, it grew terribly heavy.",What did the wood from the linden-tree turn into?,pure silver,three-lemons
dd37f674d2bc5493,"This the king did not wish done at all; but the princess tormented him so that finally he yielded in this as well. They were all of the same mind, but when they had carried the wood a while, it grew terribly heavy.",What did the maids do with the silver wood?,kept it in the wardrobe,three-lemons
6f2b07fc62ce577f,"This the king did not wish done at all; but the princess tormented him so that finally he yielded in this as well. They were all of the same mind, but when they had carried the wood a while, it grew terribly heavy.",What did the wood turn into after a while?,a little child,three-lemons
f6cb05dd5b8550d1,"The maids saw that there was some hocus-pocus about it, gave her clothes, ran off to fetch the youth who had been sent to find the most beautiful princess in twelve kingdoms, and told him their story. When he saw the beautiful princess, he fell so deeply in love with her that he wanted to marry her out of hand, and when he heard how badly the swart, homely cook had treated her, the latter was promptly punished.",What happened when the king saw the beautiful princess?,He fell so deeply in love with her that he wanted to marry her out of hand.,three-lemons
1712b8c974145721,"The maids saw that there was some hocus-pocus about it, gave her clothes, ran off to fetch the youth who had been sent to find the most beautiful princess in twelve kingdoms, and told him their story. When he saw the beautiful princess, he fell so deeply in love with her that he wanted to marry her out of hand, and when he heard how badly the swart, homely cook had treated her, the latter was promptly punished.",Why did the king decide to punish the homely cook?,"He heard how badly the swart, homely cook had treated the princess.",three-lemons
7163bf2a65f653ef,"Long, long ago, there lived an old man and his wife who had three sons; the eldest was called Martin, the second Michael, while the third was named Jack. One evening they were all seated round the table, eating their supper of bread and milk.",How many sons did the old man and his wife have?,three,three-treasures-of-giants
fc99279c530e56d4,"'Martin,' said the old man suddenly, 'I feel that I cannot live much longer. You, as the eldest, will inherit this hut; but, if you value my blessing, be good to your mother and brothers.'",Who did the old man say would inherit his hut?,Martin,three-treasures-of-giants
575b6379a9a05f19,"A little while after, the father fell ill, and sent for his sons, who were out hunting, to bid him farewell. At length he got up, and going into the garden, hid himself in some trees, and wept like a child, while his two brothers made ready for the funeral.",What did Jack do after going into the garden and hiding in the tress?,wept like a child,three-treasures-of-giants
a5bd61d776fd5ff1,"No sooner was the old man buried than Martin and Michael agreed that they would go into the world together to seek their fortunes, while Jack stayed at home with their mother. This made his brothers very angry, for the day was hot and the bags were heavy, and about noon they sat down under a tree and began to eat.",Why did the mother send Jack to go along with his brothers?,There was no work for Jack to do.,three-treasures-of-giants
8566186599b259ad,"No sooner was the old man buried than Martin and Michael agreed that they would go into the world together to seek their fortunes, while Jack stayed at home with their mother. This made his brothers very angry, for the day was hot and the bags were heavy, and about noon they sat down under a tree and began to eat.",How did Jack's brothers feel about Jack not carrying any food?,angry,three-treasures-of-giants
79e9cf0b0a245d0a,"Towards evening they reached a small hut, and knocking at the door, asked if they might spend the night there. The wife, on seeing this, took pity on him, and called him to come and share their supper, which he gladly did, and very good he found it.",Why did Martin regret refusing to dine with the woodcutter?,His bits of bread and cheese seemed very hard when he smelt the savoury soup his brother was enjoying.,three-treasures-of-giants
f05556e6dfcd52f3,"The door of the castle stood open, and they entered a great hall, and looked about them. The sight quite dazzled Martin and Michael, who emptied all the provisions that remained out of their bags, and heaped them up instead with handfuls of copper.",How did Martin feel after entering the castle?,a little frightened,three-treasures-of-giants
a9ec58624f435035,"The door of the castle stood open, and they entered a great hall, and looked about them. The sight quite dazzled Martin and Michael, who emptied all the provisions that remained out of their bags, and heaped them up instead with handfuls of copper.",What did Martin and Michael do after seeing the room of copper money?,"emptied all the provisions that remained out of their bags, and heaped them up instead with handfuls of copper",three-treasures-of-giants
9b103269d4e75ce8,"Scarcely had they done this when Jack threw open another door, and this time it led to a hall filled with silver. Jack lingered behind for a few minutes to put pieces of gold, silver, and copper into his pocket, and to eat the food that his brothers had thrown down in the first room.",What did the brothers find in the second and third halls?,silver,three-treasures-of-giants
1a361e509503548d,"Scarcely had they done this when Jack threw open another door, and this time it led to a hall filled with silver. Jack lingered behind for a few minutes to put pieces of gold, silver, and copper into his pocket, and to eat the food that his brothers had thrown down in the first room.",What did Jack do after his brothers left the castle?,"put pieces of gold, silver, and copper into his pocket, and ate the food that his brothers had thrown down in the first room.",three-treasures-of-giants
a1bca19fad6b576d,"The door of the castle stood open, and they entered a great hall, and looked about them. He could not for very shame be outdone by his younger brother, and passed behind him into another splendid hall, which was filled from floor to ceiling with great pieces of copper money. They had hardly finished, when Jack opened yet a third door, and all three fell back in amazement, for this room as a mass of gold, so bright that their eyes grew sore as they looked at it. The next morning his brothers went home, and bought a beautiful house, where they lived with their mother like great lords.",Why did Martin kick Jack out?,Jack picked up the food and ate them himeself.,three-treasures-of-giants
9c6fe1e65a215803,"'It is hardly worth doing that,' answered Jack; 'for I picked up the pieces and ate them myself.' The next morning his brothers went home, and bought a beautiful house, where they lived with their mother like great lords.",Where did Jack go after being kicked out?,the woods,three-treasures-of-giants
e268372ef30c5895,"Jack remained for some hours in hiding, thankful to be safe from his tormentors; but when no one came to trouble him, and his back did not ache so much, he began to think what he had better do. As before, the door stood open, and he went on till he had reached the hall of gold, and there he took off his jacket and tied the sleeves together so that it might make a kind of bag.",Why did Jack take his jacket off and tie the sleeves?,to make a kind of bag,three-treasures-of-giants
f0c4638ab2065f44,"Jack remained for some hours in hiding, thankful to be safe from his tormentors; but when no one came to trouble him, and his back did not ache so much, he began to think what he had better do. As before, the door stood open, and he went on till he had reached the hall of gold, and there he took off his jacket and tied the sleeves together so that it might make a kind of bag.",Who entered the castle while Jack was taking the gold?,two giants,three-treasures-of-giants
b0cd502b04795c58,"But here the other giant drew him aside, and for a moment or two they whispered together. At length the first giant spoke:  'To please my friend I will spare your life on condition that, for the future, you shall guard our treasures.",What did the first giant want Jack to do in exchange for sparing his life?,guard their treasures,three-treasures-of-giants
57eecf0dad875bb1,"And the neighing of horses and the clanking of swords were heard close at hand. 'That is all, thank you,' said Jack; and the soldiers disappeared inside the cornet.",How did Jack get his table back?,Jack ordered the officer to take the table from him.,three-treasures-of-giants
6f2eab6be4175298,"Oh, what a good supper Jack had that night, quite forgetting that he owed it to a mean trick. At first the old man ate quite greedily, and said nothing; but, after his hunger was satisfied, he turned to Jack and said:  'That is a very clever trick of yours.",What could the old man's bag do?,give Jack as many castles as he can possibly want,three-treasures-of-giants
fe75ddadd8c85cac,"Jack thought for a moment; then he replied: 'Very well, I will exchange with you.' At length, however, at their mother's entreaty, he was told that he might pass the night in the stable.",Where did Jack go after obtaining the three magic objects?,his native place,three-treasures-of-giants
1c4dc6203e095612,"Jack remained here for many days, doing nothing, and-as far as anybody knew-eating nothing. This conduct puzzled his brothers greatly, and they put such constant questions to him, that at length he told them the secret of the table, and even gave a dinner to them, which far outdid any they had ever seen or heard of.",What did the king request from Jack?,borrow the table for three days,three-treasures-of-giants
abee957455815375,"Jack remained here for many days, doing nothing, and-as far as anybody knew-eating nothing. This conduct puzzled his brothers greatly, and they put such constant questions to him, that at length he told them the secret of the table, and even gave a dinner to them, which far outdid any they had ever seen or heard of.",How did the king react to Jack's message?,laughed till his sides ached,three-treasures-of-giants
35ee3e6e51fa5682,"There was no need to delay the marriage when the table was able to furnish the most splendid banquet that ever was seen, and after everyone had eaten and drunk as much as they wanted, Jack took his bag and commanded a castle filled with all sorts of treasures to arise in the park for himself and his bride. 'Your magic is greater than mine,' he said; 'and you are young and strong, while I am old and tired.",Why did the king give Jack his scepter and crown?,Jack's magic was greater than his.,three-treasures-of-giants
c04440fa6ece5c24,"He could not hope to be more than king, and as long as he had his cornet to provide him with soldiers he was secure against his enemies. In the centre of his own palace was a treasure chamber, and in this chamber the table, the cornet, and the bag were kept as the most prized of all his possessions, and not a week passed without a visit from king John to make sure they were safe.",How did Jack live out the rest of his life?,"reigned long and well, and died a very old man, beloved by his people",three-treasures-of-giants
f57d4297226c581b,"The door of the castle stood open, and they entered a great hall, and looked about them. They had hardly finished, when Jack opened yet a third door, and all three fell back in amazement, for this room as a mass of gold, so bright that their eyes grew sore as they looked at it. Then he went after them, and found them lying down to rest in the midst of a forest.",What did the brothers find at the castle?,copper,three-treasures-of-giants
7b17fdac09b4582d,"'That is a clever trick of yours,' said the old man, when he had eaten as much as he wanted. ' Now, since he had been left to himself, Jack had grown ambitious, so, after a moment's hesitation, he took the cornet and gave the table in exchange. On the way thither he met another old man, who begged for something to eat. Five minutes later he summoned five hundred lancers out of the cornet and bade them go after the old man and fetch back the table. At length, however, at their mother's entreaty, he was told that he might pass the night in the stable.",How did Jack obtain the cornet and the bag?,He exchanged them for the table.,three-treasures-of-giants
7f02e471923e56d2,"There was once a woman who wanted to have quite a tiny, little child, but she did not know where to get one from. 'Oh, thank you!'said the woman, and gave the Witch a shilling, for that was what it cost.",Why did the woman go to the old Witch?,"She wanted to have quite a tiny, little child, but she did not know where to get one from.",thumbelina
cc9eab8daaf15c0f,"There was once a woman who wanted to have quite a tiny, little child, but she did not know where to get one from. 'Oh, thank you!'said the woman, and gave the Witch a shilling, for that was what it cost.",What did the woman do after the old Witch gave her barley-corn?,went home and planted the barley-corn,thumbelina
ef4d95bdc2f652ee,"There was once a woman who wanted to have quite a tiny, little child, but she did not know where to get one from. 'Oh, thank you!'said the woman, and gave the Witch a shilling, for that was what it cost.",How did the woman feel when a large and beautiful flower grew from the pot?,excited,thumbelina
0da0b51f12f05f9d,"'What a beautiful flower!'exclaimed the woman, and she kissed the red and yellow petals; but as she kissed them the flower burst open. There she lay at night, but in the day-time she used to play about on the table; here the woman had put a bowl, surrounded by a ring of flowers, with their stalks in water, in the middle of which floated a great tulip pedal, and on this Thumbelina sat, and sailed from one side of the bowl to the other, rowing herself with two white horse-hairs for oars.",Who was scarcely half a thumb in height?,Thumbelina,thumbelina
487f6838d10b565d,"One night, when she was lying in her pretty little bed, an old toad crept in through a broken pane in the window. She was very ugly, clumsy, and clammy; she hopped on to the table where Thumbelina lay asleep under the red rose-leaf.","Who was was very ugly, clumsy, and clammy?",an old toad,thumbelina
5253fc948d1357f6,"One night, when she was lying in her pretty little bed, an old toad crept in through a broken pane in the window. She was very ugly, clumsy, and clammy; she hopped on to the table where Thumbelina lay asleep under the red rose-leaf.",Why did the toad take Thumbelina?,She wanted have a beautiful wife for her son.,thumbelina
037643f9884056fe,"One night, when she was lying in her pretty little bed, an old toad crept in through a broken pane in the window. The old toad was down under the marsh, decorating her room with rushes and yellow marigold leaves, to make it very grand for her new daughter-in-law; then she swam out with her ugly son to the leaf where Thumbelina lay.",How will Thumbelina feel when she is taken by the old toad?,scared,thumbelina
8b4326abdaff5243,"One night, when she was lying in her pretty little bed, an old toad crept in through a broken pane in the window. She was very ugly, clumsy, and clammy; she hopped on to the table where Thumbelina lay asleep under the red rose-leaf.",What will the old toad do after she takes Thumbelina?,put her at once on a broad water-lily leaf in the stream,thumbelina
262afd978c9a556d,"'Don't talk so load, or you'll wake her,'said the old toad. ' She can't run away from us there, whilst we are preparing the guest-chamber under the marsh where she shall live.'",Why did the old toad place Thumbelina on a great green leaf surrounded with water?,She can't run away from them there.,thumbelina
9541ea871efd522e,"One night, when she was lying in her pretty little bed, an old toad crept in through a broken pane in the window. She was very ugly, clumsy, and clammy; she hopped on to the table where Thumbelina lay asleep under the red rose-leaf.",Where did the old toad live with her son?,"a great wide stream, with slippery and marshy banks",thumbelina
91c028062fdc5611,"'Don't talk so load, or you'll wake her,'said the old toad. ' She can't run away from us there, whilst we are preparing the guest-chamber under the marsh where she shall live.'",Where did the old toad want Thumbelina to live?,the guest-chamber under the marsh,thumbelina
3fa562d72eb65ea6,"One night, when she was lying in her pretty little bed, an old toad crept in through a broken pane in the window. She was very ugly, clumsy, and clammy; she hopped on to the table where Thumbelina lay asleep under the red rose-leaf.",Why didn't the old toad want Thumbelina to escape?,The old toad wanted Thumbelina to marry her son.,thumbelina
9e7c2c4f77ba5d01,"The tiny Thumbelina woke up very early in the morning, and when she saw where she was she began to cry bitterly; for on every side of the great green leaf was water, and she could not get to the land. The old toad was down under the marsh, decorating her room with rushes and yellow marigold leaves, to make it very grand for her new daughter-in-law; then she swam out with her ugly son to the leaf where Thumbelina lay.",How will Thumbelina escape from the old toad and her son?,The fish will help her escape from the toads.,thumbelina
ffa9508947155f5f,"Then they took the neat little cradle and swam away with it; but Thumbelina sat alone on the great green leaf and wept, for she did not want to live with the clammy toad, or marry her ugly son. The little fishes swimming about under the water had seen the toad quite plainly, and heard what she had said; so they put up their heads to see the little girl.",Why did the little fishes want to help Thumbelina?,They thought Thumbelina was so pretty that they were very sorry she should go down with the ugly toad to live.,thumbelina
78d559692f8158c0,"Just outside the wood where she was now living lay a great corn-field. Poor little creature!'said the field-mouse, for she was a kind-hearted old thing at the bottom. '",What will Thumbelina need to do when winter comes?,need to find a place to stay,thumbelina
9abfea0234025aa7,"Just outside the wood where she was now living lay a great corn-field. There the mouse lived warm and snug, with a store-room full of corn, a splendid kitchen and dining-room.",Why did poor little Thumbelina go up to the door and beg for a little piece of barley from the field mouse?,She had not had anything to eat for the last two days.,thumbelina
82e45fdb68095daf,"In autumn the swallows fly away to foreign lands; but there are some who are late in starting, and then they get so cold that they drop down as if dead, and the snow comes and covers them over. Thumbelina trembled, she was so frightened; for the bird was very large in comparison with herself-only an inch high.",What did Thumbelina do to save the swallow?,"piled up the down more closely over the poor swallow, fetched her own coverlid and laid it over his head",thumbelina
2e2d3709878d558e,"'Farewell, bright sun!'she cried, stretching out her arms towards it, and taking another step outside the house; for now the corn had been reaped, and only the dry stubble was left standing. ' You can sit on my back, and we will fly far away from the ugly mole and his dark house, over the mountains, to the warm countries where the sun shines more brightly than here, where it is always summer, and there are always beautiful flowers.",Why was Thumbelina unwilling to marry the ugly mole?,"She had to live underground where the sun never shone, and she could not help bursting into tears.",thumbelina
a73696198d7b5e61,"The little Prince was very much frightened at the swallow, for in comparison with one so tiny as himself he seemed a giant. And out of each flower came a lady and gentleman, each so tiny and pretty that it was a pleasure to see them.",What did the Little Prince do when he saw Thumbelina?,"took his golden crown from off his head and put it on hers, asking her her name, and if she would be his wife",thumbelina
85b7cceadb7c5c0c,"In a church-nave a specter sat night by night, and the specter's name was Torre Jeppe. One night three tailors were working at a farmstead in the neighborhood.",Who was the specter?,Torre Jeppe,torre-jeppe
3e2a0591b9e659b4,"In a church-nave a specter sat night by night, and the specter's name was Torre Jeppe. One night three tailors were working at a farmstead in the neighborhood.",What did the specter do?,sat night by night,torre-jeppe
5563e52e7b005d5b,"In a church-nave a specter sat night by night, and the specter's name was Torre Jeppe. One night three tailors were working at a farmstead in the neighborhood.",What was the girl known to be?,brave,torre-jeppe
3ac70c7ee0a458d7,"In a church-nave a specter sat night by night, and the specter's name was Torre Jeppe. One night three tailors were working at a farmstead in the neighborhood.",What did the girl want for her trouble?,a dress of home-spun wool,torre-jeppe
17c6f6506a665c4c,"In a church-nave a specter sat night by night, and the specter's name was Torre Jeppe. One night three tailors were working at a farmstead in the neighborhood.",Why did the three tailors promise the girl the dress?,They did not believe the girl would dare such a venture.,torre-jeppe
0e00ba1ff57656fc,"In a church-nave a specter sat night by night, and the specter's name was Torre Jeppe. One night three tailors were working at a farmstead in the neighborhood.",Why did the girl agree to fetch back Torre Jeppe?,She was brave.,torre-jeppe
ba12c80afc215938,"In a church-nave a specter sat night by night, and the specter's name was Torre Jeppe. One night three tailors were working at a farmstead in the neighborhood.",What were the men doing while working at a farmstead in the neighborhood?,laughing and joking,torre-jeppe
83d1bc399fc85d1c,"When she reached the church, she took Torre Jeppe on her back, carried him home and sat him down on the bench beside the tailors. They had no need to tell her twice, for she took Torre Jeppe on her back, and dragged him away again.",What did the girl do when she reached the church?,"took Torre Jeppe on her back, carried him home and sat him down on the bench beside the tailors",torre-jeppe
ceac0c31e82a5049,"In a church-nave a specter sat night by night, and the specter's name was Torre Jeppe. One night three tailors were working at a farmstead in the neighborhood.",How will the tailors feel if the girl brings back Torre Jeppe?,shocked,torre-jeppe
9ee94e03576059b1,"When she reached the church, she took Torre Jeppe on her back, carried him home and sat him down on the bench beside the tailors. They had no need to tell her twice, for she took Torre Jeppe on her back, and dragged him away again.",What did the tailors beg the girl to do?,deliver them from the specter,torre-jeppe
cef52c149bb7588e,"When she reached the church, she took Torre Jeppe on her back, carried him home and sat him down on the bench beside the tailors. They had no need to tell her twice, for she took Torre Jeppe on her back, and dragged him away again.",Why did the tailors promise to give the girl another dress?,They wanted her to take Torre Jeppe away.,torre-jeppe
1aed5243cd785da5,"But when she tried to set him down in the place where she had found him, he did not want to let her go; but clasped his arms firmly about her neck. And when she had called the third time a woman's voice replied from out of the water: ""If God has forgiven him, then I, too, forgive him!""",What did Torre Jeppe do when she tried to set him down?,clasped his arms firmly about her neck,torre-jeppe
e466c07933705d65,"But when she tried to set him down in the place where she had found him, he did not want to let her go; but clasped his arms firmly about her neck. And when she had called the third time a woman's voice replied from out of the water: ""If God has forgiven him, then I, too, forgive him!""",Where did Torre Jeppe want the girl to go?,the brook,torre-jeppe
85881b8b1b77580e,"When the girl came back to the church Torre Jeppe asked eagerly: ""What did she say?"" "" The girl went back at sunrise, and in the place where the phantom had been sitting she found a bushel of silver coin.",What did the girl find where the phantom had been sitting?,a bushel of silver coin,torre-jeppe
0d68fe5ed3bb5cb0,"But when she tried to set him down in the place where she had found him, he did not want to let her go; but clasped his arms firmly about her neck. And when she had called the third time a woman's voice replied from out of the water: ""If God has forgiven him, then I, too, forgive him!"" In addition she received the two dresses promised her by the tailors.",What happened because the girl did what Torre Jeppe asked?,She found a bushel of silver coin.,torre-jeppe
eeab7bb23b595f8e,"One summer, a long, long time ago, the folk of Melbustad went up to the hill pastures with their herd. So the maiden remained alone in the hills with no other company than a dog.",What happened because the cows had began to grow restless?,It was impossible to keep them in order.,troll-wedding
86d14a52006a51cb,"One summer, a long, long time ago, the folk of Melbustad went up to the hill pastures with their herd. So the maiden remained alone in the hills with no other company than a dog.",Who was able to manage the cattle?,one who was betrothed,troll-wedding
9dbe352ee62a5b5e,"One summer, a long, long time ago, the folk of Melbustad went up to the hill pastures with their herd. So the maiden remained alone in the hills with no other company than a dog.",How did the maiden feel when she saw her sweetheart?,suspicious,troll-wedding
f992bd8827675e1c,"One summer, a long, long time ago, the folk of Melbustad went up to the hill pastures with their herd. So the maiden remained alone in the hills with no other company than a dog.",What did the bridesmaids bring?,"the bridal crown, and the ornaments, and a handsome bridal gown",troll-wedding
b209e56634f5577f,"And it seemed to her as though she knew all the people who were there. It was quite evident that they were trolls, the people from underground, and therefore he discharged his gun over the roof.",Who else was aware there was something uncanny about it all?,the dog,troll-wedding
cdd85632de8c5c0b,"And it seemed to her as though she knew all the people who were there. It was quite evident that they were trolls, the people from underground, and therefore he discharged his gun over the roof.",How did the dog get people to follow him?,"made his way to Melbustad, and howled and barked in the most lamentable manner",troll-wedding
fb04e69c50e55712,"And it seemed to her as though she knew all the people who were there. It was quite evident that they were trolls, the people from underground, and therefore he discharged his gun over the roof.",Who were the whole company sitting together inside?,trolls,troll-wedding
2934c6c328985ef3,"And it seemed to her as though she knew all the people who were there. It was quite evident that they were trolls, the people from underground, and therefore he discharged his gun over the roof.",What was missing among all the bridal finery?,the ring on the maiden's finger,troll-wedding
a20ec066241d510f,"All the silverware was still on the table, but all the tasty dishes had turned to moss and toadstools, and frogs and toads and the like. You have been sitting here yourself, and talking about our wedding the whole afternoon!""",How did the bride feel when she the real person she was to marry?,confused,troll-wedding
19a6b3faaab15995,"All the silverware was still on the table, but all the tasty dishes had turned to moss and toadstools, and frogs and toads and the like. You have been sitting here yourself, and talking about our wedding the whole afternoon!""",What did the bride think the groom had been doing all afternoon?,talking about their wedding,troll-wedding
07e4852d72015e38,"All the silverware was still on the table, but all the tasty dishes had turned to moss and toadstools, and frogs and toads and the like. You have been sitting here yourself, and talking about our wedding the whole afternoon!""",How did the groom know it must have been someone else who had taken his shape?,He had just come.,troll-wedding
49fceafa0ab15816,"Not until long afterward was she altogether herself, and she told how she had firmly believed that her sweetheart himself, and all their friends and relatives had been there. He took her straight back to the village with him, and so that they need fear no such deviltry in the future, they celebrated their wedding while she was still clad in the bridal outfit of the underground folk.",Where did the fellow take his sweetheart?,the village,troll-wedding
49ab47492f645e32,"Not until long afterward was she altogether herself, and she told how she had firmly believed that her sweetheart himself, and all their friends and relatives had been there. He took her straight back to the village with him, and so that they need fear no such deviltry in the future, they celebrated their wedding while she was still clad in the bridal outfit of the underground folk.",How were the fellow and his sweetheart able to not fear such deviltry in the future?,He took her straight back to the village with him.,troll-wedding
9c98160558555cf9,"Not until long afterward was she altogether herself, and she told how she had firmly believed that her sweetheart himself, and all their friends and relatives had been there. He took her straight back to the village with him, and so that they need fear no such deviltry in the future, they celebrated their wedding while she was still clad in the bridal outfit of the underground folk.",Who did the bride think the trolls were?,"her sweetheart himself, and all their friends and relatives",troll-wedding
926caf5f99ca5ab2,"Once upon a time, long, long years ago, there lived a well-to-do old couple on a homestead up in Hadeland. And whoever else had business in the woods at that time, noticed that the mountain folk had carried on its tricks with their herd.",Where did the old couple live?,on a homestead up in Hadeland,troll-wife
fd8a7acc093a5f11,"Once upon a time, long, long years ago, there lived a well-to-do old couple on a homestead up in Hadeland. And whoever else had business in the woods at that time, noticed that the mountain folk had carried on its tricks with their herd.",Who was the couple's son?,a dragoon,troll-wife
edc10a2950fa5643,"Once upon a time, long, long years ago, there lived a well-to-do old couple on a homestead up in Hadeland. And whoever else had business in the woods at that time, noticed that the mountain folk had carried on its tricks with their herd.",Where did the couple and their son spend their summer?,a pasture in the hills,troll-wife
f17cb50dc2365d5d,"Once upon a time, long, long years ago, there lived a well-to-do old couple on a homestead up in Hadeland. And whoever else had business in the woods at that time, noticed that the mountain folk had carried on its tricks with their herd.",Who was among the mountain folk?,a maiden,troll-wife
35d4c497a99b5491,"Once upon a time, long, long years ago, there lived a well-to-do old couple on a homestead up in Hadeland. When he rode toward the pasture, such a fire burned in the herdsman's hut that it lit up every road, and then he knew that the mountain folk were inside. And he could see that they had only just arrived, for everything was in disorder.",Why did the son ride up into the hills?,He had often heard of the maiden who was so beautiful.,troll-wife
75c022ad5da45ddd,"The son had often heard tell of her, and one fall, when his parents had already come home from the mountain pasture, he put on his full uniform, saddled his service horse, thrust his pistols in the holsters, and thus rode up into the hills. When he rode toward the pasture, such a fire burned in the herdsman's hut that it lit up every road, and then he knew that the mountain folk were inside.",What happened because such a fire burned in the herdsman's hut?,It lit up every road.,troll-wife
a685604c6ad052be,"The son had often heard tell of her, and one fall, when his parents had already come home from the mountain pasture, he put on his full uniform, saddled his service horse, thrust his pistols in the holsters, and thus rode up into the hills. When he rode toward the pasture, such a fire burned in the herdsman's hut that it lit up every road, and then he knew that the mountain folk were inside.",Who did the son see when he peeped through the window?,an old man and woman,troll-wife
a0ec7d07786e511e,"The son had often heard tell of her, and one fall, when his parents had already come home from the mountain pasture, he put on his full uniform, saddled his service horse, thrust his pistols in the holsters, and thus rode up into the hills. When he rode toward the pasture, such a fire burned in the herdsman's hut that it lit up every road, and then he knew that the mountain folk were inside.",How did the old man and woman look different from the maiden?,The old man and woman were crooked and shriveled up with age.,troll-wife
cb99989c35eb50b6,"The son had often heard tell of her, and one fall, when his parents had already come home from the mountain pasture, he put on his full uniform, saddled his service horse, thrust his pistols in the holsters, and thus rode up into the hills. When he rode toward the pasture, such a fire burned in the herdsman's hut that it lit up every road, and then he knew that the mountain folk were inside.",How could the son tell the maiden had only just arrived?,Everything was in disorder.,troll-wife
c59a58849678522d,"At that moment the dragoon flung open the door, and shot off his pistol right above the maiden's head, so that she tottered and fell to the ground. Her nose was only half its original size, and her ugly cow's tail was tied back; but she was not as handsome, and any one who said so would not have been telling the truth.",What happened because the dragoon shot off his pistol?,The maiden tottered and fell to the ground.,troll-wife
2be66ca3505554c7,"At that moment the dragoon flung open the door, and shot off his pistol right above the maiden's head, so that she tottered and fell to the ground. Her nose was only half its original size, and her ugly cow's tail was tied back; but she was not as handsome, and any one who said so would not have been telling the truth.",What did the girl look like after she was washed?,Her nose was only half its original size.,troll-wife
a6af9f1206f45b07,"At that moment the dragoon flung open the door, and shot off his pistol right above the maiden's head, so that she tottered and fell to the ground. Her nose was only half its original size, and her ugly cow's tail was tied back; but she was not as handsome, and any one who said so would not have been telling the truth.",How will the dragoon feel about marring the girl?,scared,troll-wife
7af1e2678112510b,"At that moment the dragoon flung open the door, and shot off his pistol right above the maiden's head, so that she tottered and fell to the ground. Her nose was only half its original size, and her ugly cow's tail was tied back; but she was not as handsome, and any one who said so would not have been telling the truth.",What did the dragoon do when the old man told him to take the girl?,stood as though rooted to the spot,troll-wife
40df7fe32c615963,"Take her up before you on your horse, and ride into town and marry her. So the wedding was celebrated, and when the dishes made the round, the bridegroom went out into the room where the table had been set for the old folk from the mountain.",What did the old man tell the dragoon to do with the girl?,"Take her up before him on his horse, and ride into town and marry her.",troll-wife
b1c6d639811d51fb,"Take her up before you on your horse, and ride into town and marry her. So the wedding was celebrated, and when the dishes made the round, the bridegroom went out into the room where the table had been set for the old folk from the mountain.",Why did the dragoon do as the old man said?,He was scared.,troll-wife
165963b6109855f9,"Take her up before you on your horse, and ride into town and marry her. So the wedding was celebrated, and when the dishes made the round, the bridegroom went out into the room where the table had been set for the old folk from the mountain.",Why did the bride beg one of the bridesmaids to stand close behind her?,so that no one could see her tail fall off when the priest joined their hands,troll-wife
f3d0230cd2f254f4,"Take her up before you on your horse, and ride into town and marry her. So the wedding was celebrated, and when the dishes made the round, the bridegroom went out into the room where the table had been set for the old folk from the mountain.",What did the bridegroom see when he went into the room for the old folk?,gold and silver,troll-wife
ee6b2781294f567e,"Whenever guests came, his wife laid the table for the old folk in the bake-house, and on each occasion so much money was left lying there, that before long they did not know what to do with it all. Once he wanted to go to town, and since it was fall, and the ground already frozen, the horse had first to be shod.",What did the wife do whenever guests came?,laid the table for the old folk in the bake-house,troll-wife
c7e49bef94bf52a7,"Whenever guests came, his wife laid the table for the old folk in the bake-house, and on each occasion so much money was left lying there, that before long they did not know what to do with it all. Once he wanted to go to town, and since it was fall, and the ground already frozen, the horse had first to be shod.",How did the dragoon feel about his wife?,dissatisfied,troll-wife
659f39c3a0675785,"Whenever guests came, his wife laid the table for the old folk in the bake-house, and on each occasion so much money was left lying there, that before long they did not know what to do with it all. Once he wanted to go to town, and since it was fall, and the ground already frozen, the horse had first to be shod.",What did the dragoon's wife do because he could not get the horse-shoe to fit?,go into the smithy herself and shoe the horse,troll-wife
49bb40bcd9ef5037,"Whenever guests came, his wife laid the table for the old folk in the bake-house, and on each occasion so much money was left lying there, that before long they did not know what to do with it all. Once he wanted to go to town, and since it was fall, and the ground already frozen, the horse had first to be shod.",How did the dragoon's wife feel about her husband's ability as a farrier?,dissatisfied,troll-wife
f00b726a91295dca,"She went into the smithy, and the first thing she did was to take the horse-shoe in both hands and bend it straight. ""You have a great deal of strength in your fingers,"" said her husband, and he looked at her.",How was the wife able to bend the horse-shoe in her own hands?,She had a great deal of strength in her fingers.,troll-wife
62d94a8a7cc250e3,"She went into the smithy, and the first thing she did was to take the horse-shoe in both hands and bend it straight. ""You have a great deal of strength in your fingers,"" said her husband, and he looked at her.",Why did the dragoon turn into one of the best husbands?,He was scared of his wife.,troll-wife
f4729f31e18a52e7,"Whenever guests came, his wife laid the table for the old folk in the bake-house, and on each occasion so much money was left lying there, that before long they did not know what to do with it all. You are not a very good husband; but you are a far worse farrier. ""You have a great deal of strength in your fingers,"" said her husband, and he looked at her.",Who was a better farrier out of the dragoon and his wife?,his wife,troll-wife
